id,WEEK,DATE,REGION,TWAMP,SITE_ID,SITE_NAME,PRIORITY,PROGRAM_MAPPING,TRANSPORT_OWNER,VLAN_U,TRANSPORT,SITE_HUB,DATEK,LINK_ROUTE,SUSPECT,SUSPECT_CATEGORY,RECOMMENDATION_ACTION,ASSESSMENT_STATUS,ACTIVITY_STATUS,QUALITY_STATUS_WEEKLY,FINAL_STATUS,evidence,created_at,updated_at,updated_by,signed_year,date_ran,week_ran
1520,52,2021-12-30,10-SUMBAGTENG,EID,PKR123,PKR123MM2-BANJAR-PANJANG,P2,No Program,TELKOM,2474,#N/A,#N/A,"  ME-D1-SORA ME-D1-SORA_sap:2/1/3:3327
",PKR123(RADIO);PKR174(FO),0,0,0,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1521,52,2021-12-30,10-SUMBAGTENG,EID,PKR144,PKR144MM1-BOB-WIP-MANDIAN-GAJAH,P2,Red Transport 2021,TELKOM,2474,#N/A,#N/A,#N/A,#N/A,0,0,0,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1522,52,2021-12-30,10-SUMBAGTENG,EID,PKR174,PKR174MM2-UKUI,P2,No Program,TELKOM,2424,#N/A,#N/A,SME-D1-UKUI-TSEL 5/1/1 ; 5/1/3 ; 5/1/5 ; 5/1/7; 5/1/11 IP ONT 172.26.33.59,#N/A,0,0,0,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1523,52,2021-12-30,10-SUMBAGTENG,EID,PKR215,PKR215MM1-LINTAS-UKUI,P4,No Program,TELKOMSEL,2431,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1524,52,2021-12-30,10-SUMBAGTENG,EID,PKR218,PKR218MM1-UKUI-2,P4,Red Transport 2021,Telkomsel,2474,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1525,52,2021-12-30,10-SUMBAGTENG,EID,PKR218,PKR218MM2-UKUI-2,P4,Red Transport 2021,Telkomsel,2474,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1526,52,2021-12-30,10-SUMBAGTENG,EID,PKR224,PKR224MM1-PTMUSIMMAS-PKS-PKL-LESUNG,P2,No Program,TELKOM,2428,#N/A,#N/A,#N/A,#N/A,0,0,0,OPEN,OPEN,SPIKE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1527,52,2021-12-30,10-SUMBAGTENG,EID,PKR224,PKR224MM2-PTMUSIMMAS-PKS-PKL-LESUNG,P2,No Program,TELKOM,2428,#N/A,#N/A,#N/A,#N/A,0,0,0,OPEN,OPEN,SPIKE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1528,52,2021-12-30,10-SUMBAGTENG,EID,PKR227,PKR227MM1-BERINGIN-MAKMUR-2,P4,No Program,Telkomsel,2463,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1529,52,2021-12-30,10-SUMBAGTENG,EID,PKR227,PKR227MM2-BERINGIN-MAKMUR-2,P4,No Program,Telkomsel,2463,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1530,52,2021-12-30,10-SUMBAGTENG,EID,PKR295,PKR295MM1-KERUMUTAN-2,P4,No Program,TELKOMSEL,0,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1531,52,2021-12-30,10-SUMBAGTENG,EID,PKR514,PKR514MM1-BUNUT,P2,No Program,TELKOM,2429,#N/A,#N/A,GPON00-D1-SOK-2 0/1/11/0 ME-D1-SORA lag-4,PKR514(RADIO);PKR626(FO),0,0,0,OPEN,OPEN,SPIKE,CLOSED,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1532,52,2021-12-30,10-SUMBAGTENG,EID,PKR514,PKR514MM2-BUNUT,P2,No Program,TELKOM,2429,#N/A,#N/A,GPON00-D1-SOK-2 0/1/11/0 ME-D1-SORA lag-4,PKR514(RADIO);PKR626(FO),0,0,0,OPEN,OPEN,SPIKE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1533,52,2021-12-30,10-SUMBAGTENG,EID,PKR516,PKR516MM1-KERUMUTAN,P2,No Program,TELKOM,2474,#N/A,#N/A,#N/A,#N/A,0,0,0,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1534,52,2021-12-30,10-SUMBAGTENG,EID,PKR516,PKR516MM2-KERUMUTAN,P2,No Program,TELKOM,2474,#N/A,#N/A,#N/A,#N/A,0,0,0,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1535,52,2021-12-30,10-SUMBAGTENG,EID,PKR523,PKR523MM1-PONPES-UKUI,P1,Red Transport 2021,TELKOM,2429,#N/A,#N/A,"  ME-D1-SORA ME-D1-SORA_sap:2/1/3:3476
",PKR523(RADIO);PKR174(FO),"Radio Config 2+0 dengan Cap BW 300Mbps. Utilitas BW berada di interval 60-65%, disaat Busy Hour.",Capacity Issue,0,DONE,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1536,52,2021-12-30,10-SUMBAGTENG,EID,PKR523,PKR523MM2-PONPES-UKUI,P1,Red Transport 2021,TELKOM,2429,#N/A,#N/A,"  ME-D1-SORA ME-D1-SORA_sap:2/1/3:3476
",PKR523(RADIO);PKR174(FO),0,0,0,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1537,52,2021-12-30,10-SUMBAGTENG,EID,PKR529,PKR529MM1-BUKIT-GAJAH,P4,No Program,Telkomsel,2423,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1538,52,2021-12-30,10-SUMBAGTENG,EID,PKR529,PKR529MM2-BUKIT-GAJAH,P4,No Program,Telkomsel,2423,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1539,52,2021-12-30,10-SUMBAGTENG,EID,PKR536,PKR536MM1-SP4-INDOSAWIT,P2,Red Transport 2021 & Unlock BW Limiting,TELKOM,2429,#N/A,#N/A,#N/A,#N/A,0,0,0,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1540,52,2021-12-30,10-SUMBAGTENG,EID,PKR536,PKR536MM2-SP4-INDOSAWIT,P1,Red Transport 2021 & Unlock BW Limiting,TELKOM,2429,#N/A,#N/A,#N/A,#N/A,0,0,0,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1541,52,2021-12-30,10-SUMBAGTENG,EID,PKR539,PKR539MM1-BERINGIN-MAKMUR,P1,Red Transport 2021,TELKOM,2423,#N/A,#N/A,#N/A,#N/A,0,0,0,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1542,52,2021-12-30,10-SUMBAGTENG,EID,PKR539,PKR539MM2-BERINGIN-MAKMUR,P1,Red Transport 2021,TELKOM,2423,#N/A,#N/A,#N/A,#N/A,0,0,0,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1543,52,2021-12-30,10-SUMBAGTENG,EID,PKR546,PKR546MM1-PANGKALAN-MALEKO,P4,Red Transport 2021,TELKOMSEL,2474,#N/A,#N/A,"  ME-D1-SORA ME-D1-SORA_sap:2/1/3:3369
",PKR546(RADIO);PKR603(RADIO);PKR568(FO),#N/A,0,#N/A,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1544,52,2021-12-30,10-SUMBAGTENG,EID,PKR546,PKR546MM2-PANGKALAN-MALEKO,P4,Red Transport 2021,TELKOMSEL,2474,#N/A,#N/A,"  ME-D1-SORA ME-D1-SORA_sap:2/1/3:3369
",PKR546(RADIO);PKR603(RADIO);PKR568(FO),#N/A,0,#N/A,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1545,52,2021-12-30,10-SUMBAGTENG,EID,PKR547,PKR547MM1-PANGKALAN-PANDUK,P1,Red Transport 2021,TELKOM,2429,#N/A,#N/A,#N/A,#N/A,0,0,0,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1546,52,2021-12-30,10-SUMBAGTENG,EID,PKR547,PKR547MM2-PANGKALAN-PANDUK,P1,Red Transport 2021,TELKOM,2429,#N/A,#N/A,#N/A,#N/A,0,0,0,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1547,52,2021-12-30,10-SUMBAGTENG,EID,PKR550,PKR550MM1-SP6-INDOSAWIT,P1,Red Transport 2021,TELKOM,2429,#N/A,#N/A,#N/A,#N/A,0,0,0,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1548,52,2021-12-30,10-SUMBAGTENG,EID,PKR550,PKR550MM2-SP6-INDOSAWIT,P1,Red Transport 2021,TELKOM,2429,#N/A,#N/A,#N/A,#N/A,0,0,0,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1549,52,2021-12-30,10-SUMBAGTENG,EID,PKR574,PKR574MM1-DESA-BUKIT-LEMBAH-SUBUR,P2,Red Transport 2021,TELKOM,2429,#N/A,#N/A,"  ME-D1-SORA ME-D1-SORA_sap:2/1/3:2429
",PKR574(RADIO);PKR603(RADIO);PKR568(FO),0,0,0,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1550,52,2021-12-30,10-SUMBAGTENG,EID,PKR574,PKR574MM2-DESA-BUKIT-LEMBAH-SUBUR,P2,Red Transport 2021,TELKOM,2429,#N/A,#N/A,"  ME-D1-SORA ME-D1-SORA_sap:2/1/3:2429
",PKR574(RADIO);PKR603(RADIO);PKR568(FO),0,0,0,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1551,52,2021-12-30,10-SUMBAGTENG,EID,PKR580,PKR580MM1-RAWANGSARI,P2,Unlock BW Limiting,TELKOM,2429,#N/A,#N/A,GPON00-D1-AMK-2UKUI 0/0/15/1 ME-D1-AMKA port1/2/7,PKR580(FO),0,0,0,OPEN,OPEN,SPIKE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1552,52,2021-12-30,10-SUMBAGTENG,EID,PKR580,PKR580MM2-RAWANGSARI,P2,Unlock BW Limiting,TELKOM,2429,#N/A,#N/A,GPON00-D1-AMK-2UKUI 0/0/15/1 ME-D1-AMKA port1/2/7,PKR580(FO),0,0,0,OPEN,OPEN,SPIKE,CLOSED,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1553,52,2021-12-30,10-SUMBAGTENG,EID,PKR584,PKR584MM1-TELUK-DALAM,P4,Red Transport 2021,Telkomsel,2428,#N/A,#N/A,"  ME-D1-TJTA ME-D1-TJTA_sap:1/2/10:2428
",PKR584(RADIO);PKR515(RADIO);TBK145(RADIO);TBK282(FO),#N/A,0,#N/A,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1554,52,2021-12-30,10-SUMBAGTENG,EID,PKR603,PKR603MM1-GENDUANG,P1,Red Transport 2021,TELKOM,2429,#N/A,#N/A,"  ME-D1-SORA ME-D1-SORA_sap:2/1/3:3321
",PKR603(RADIO);PKR568(FO),0,0,0,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1555,52,2021-12-30,10-SUMBAGTENG,EID,PKR603,PKR603MM2-GENDUANG,P2,Red Transport 2021,TELKOM,2429,#N/A,#N/A,"  ME-D1-SORA ME-D1-SORA_sap:2/1/3:3321
",PKR603(RADIO);PKR568(FO),0,0,0,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1556,52,2021-12-30,10-SUMBAGTENG,EID,PKR671,PKR671MM1-UKUI-KEMBANG-SARI,P1,Red Transport 2021,TELKOM,2429,#N/A,#N/A,#N/A,#N/A,0,0,0,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1557,52,2021-12-30,10-SUMBAGTENG,EID,PKR671,PKR671MM2-UKUI-KEMBANG-SARI,P1,Red Transport 2021,TELKOM,2429,#N/A,#N/A,#N/A,#N/A,0,0,0,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1558,52,2021-12-30,10-SUMBAGTENG,EID,PKR679,PKR679MM2-PELAJAR-UKUI,P1,Red Transport 2021,TELKOM,2412,#N/A,#N/A,"  ME-D1-SORA ME-D1-SORA_sap:2/1/3:3476
",PKR679(RADIO);PKR174(FO),0,0,0,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1559,52,2021-12-30,10-SUMBAGTENG,EID,PNN005,PNN005MM2-PEMB-LENGAYANG-3,P1,Red Transport 2021,TELKOM,2446,#N/A,#N/A,  CES-D1-SRTA CES-D1-SRTA_sap:1/5/8:3365,PNN005(RADIO);PNN216(FO),"Radio Config 1+0 dengan Cap BW 200Mbps. Kondisi Stabil, utilitas akan 100% di saat busy hour. Team sudah ganti RAU, Coaxial Cable dan ML-CN R2 di PPN228.",Capacity Issue,0,DONE,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1560,52,2021-12-30,10-SUMBAGTENG,EID,PNN110,PNN110MM1-LINTAS-SAKO-TAPAN,P1,Red Transport 2021,TELKOM,2444,#N/A,#N/A,GPON00-D1-TPN-2 0/1/1/2 ME-D1-TPNA port2/2/4,PNN110(RADIO);PNN215(FO),0,0,0,OPEN,OPEN,SPIKE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1561,52,2021-12-30,10-SUMBAGTENG,EID,PNN143,PNN143MM1-PASAR-TARATAK-KOTO-TARATAK,P4,Red Transport 2021,TELKOMSEL,2439,#N/A,#N/A,"  ME-D1-BLSA ME-D1-BLSA_sdp:5195:2021602439
",PNN143(RADIO);PNN216(FO),#N/A,0,#N/A,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1562,52,2021-12-30,10-SUMBAGTENG,EID,PNN268,PNN268MM1-KOTO-MARAPAK,P1,Red Transport 2021,TELKOM,2438,#N/A,#N/A,  CES-D1-SRTA CES-D1-SRTA_sap:1/5/8:3354,PNN268(RADIO);PNN216(FO),0,0,0,DONE,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1563,52,2021-12-30,10-SUMBAGTENG,EID,PNN305,PNN305MM1-LCI-PUNGASAN-TIMUR2,P4,Red Transport 2021,TELKOMSEL,2452,#N/A,#N/A,GPON00-D1-BLS-2AHJ 0/1/5/0 CES-D1-BKPA 245,PNN305(RADIO);PNN141(RADIO);PNN218(FO),#N/A,0,#N/A,OPEN,OPEN,CLEAR,CLOSED,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1564,52,2021-12-30,10-SUMBAGTENG,EID,PPN077,PPN077MM1-DESA-SIALANG-RINDANG,P4,No Program,Telkomsel,2455,#N/A,#N/A,GPON00-D1-PPN-3 1/4/3/1 ME-D1-PPNA lag-2,PPN077(RADIO);PPN636(FO),#N/A,0,#N/A,OPEN,OPEN,SPIKE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1565,52,2021-12-30,10-SUMBAGTENG,EID,PPN077,PPN077MM2-DESA-SIALANG-RINDANG,P4,No Program,Telkomsel,2455,#N/A,#N/A,GPON00-D1-PPN-3 1/4/3/1 ME-D1-PPNA lag-2,PPN077(RADIO);PPN636(FO),#N/A,0,#N/A,OPEN,OPEN,SPIKE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1566,52,2021-12-30,10-SUMBAGTENG,EID,PPN104,PPN104MM1-MAHATO-2,P2,No Program,TELKOM,2454,#N/A,#N/A,"  ME-D1-UBTA ME-D1-UBTA_sdp:217:2021403137
",PPN104(RADIO);PPN672(RADIO);PPN547(FO),0,0,0,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1567,52,2021-12-30,10-SUMBAGTENG,EID,PPN143,PPN143MM1-PAYUNG-SEKAKI,P4,No Program,TELKOMSEL,2455,#N/A,#N/A,GPON00-D1-PPN-3 1/4/3/17 ME-D1-PPNA lag-2,PPN143(RADIO);PPN553(RADIO);PPN598(FO),#N/A,0,#N/A,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1568,52,2021-12-30,10-SUMBAGTENG,EID,PPN172,PPN172MM1-BETUNG-SONTANG,P1,Red Transport 2021,TELKOM,2205,#N/A,#N/A,#N/A,#N/A,0,0,0,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1569,52,2021-12-30,10-SUMBAGTENG,EID,PPN175,PPN175MM1-DESA-BONAI,P1,Red Transport 2021,TELKOM,2419,#N/A,#N/A,GPON01-D1-DRI-2 0/1/3/1 ME-D1-DRIA lag-4,PPN175(RADIO);BLS667(RADIO);BLS152(FO),0,0,0,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1570,52,2021-12-30,10-SUMBAGTENG,EID,PPN175,PPN175MM2-DESA-BONAI,P1,Red Transport 2021,TELKOM,2419,#N/A,#N/A,GPON01-D1-DRI-2 0/1/3/1 ME-D1-DRIA lag-4,PPN175(RADIO);BLS667(RADIO);BLS152(FO),0,0,0,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1571,52,2021-12-30,10-SUMBAGTENG,EID,PPN213,PPN213MM1-MEKAR-JAYA-2,P2,No Program,TELKOM,2488,#N/A,#N/A,#N/A,#N/A,0,0,0,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1572,52,2021-12-30,10-SUMBAGTENG,EID,PPN215,PPN215MM1-PT-MASUBA-CITRA-MANDIRI,P2,Red Transport 2021,TELKOM,0,#N/A,#N/A,#N/A,#N/A,0,0,0,OPEN,OPEN,SPIKE,CLOSED,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1573,52,2021-12-30,10-SUMBAGTENG,EID,PPN220,PPN220MM1-TINGKOK,P2,No Program,TELKOM,2488,#N/A,#N/A,"  ME-D1-UBTA ME-D1-UBTA_sdp:9217:2021103122
",PPN220(RADIO);PPN550(FO),0,0,0,OPEN,OPEN,SPIKE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1574,52,2021-12-30,10-SUMBAGTENG,EID,PPN265,PPN265MM1-TALIKUMAIN-EX-SC-PP3596C,P4,No Program,TELKOMSEL,2454,#N/A,#N/A,GPON00-D1-PPN-3 1/4/3/17 ME-D1-PPNA lag-2,PPN265(RADIO);PPN598(FO),#N/A,0,#N/A,OPEN,OPEN,SPIKE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1575,52,2021-12-30,10-SUMBAGTENG,EID,PPN265,PPN265MM2-TALIKUMAIN,P4,No Program,TELKOMSEL,2454,#N/A,#N/A,GPON00-D1-PPN-3 1/4/3/17 ME-D1-PPNA lag-2,PPN265(RADIO);PPN598(FO),#N/A,0,#N/A,OPEN,OPEN,SPIKE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1576,52,2021-12-30,10-SUMBAGTENG,EID,PPN288,PPN288MM1-PASAR-ROKAN,P1,Red Transport 2021,TELKOM,2410,#N/A,#N/A,#N/A,#N/A,0,0,"Penarikan FO due to Quality, waiting for CO",OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1577,52,2021-12-30,10-SUMBAGTENG,EID,PPN289,PPN289MM1-KOTA-TENGAH-2,P1,Red Transport 2021,TELKOM,2488,#N/A,#N/A,GPON01-D1-PPN-3  1/1/7:1 IP ONT 10.199.5.218,#N/A,0,0,0,OPEN,OPEN,SPIKE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1578,52,2021-12-30,10-SUMBAGTENG,EID,PPN367,PPN367MM1-SIMPANG-LOMBOK,P4,Red Transport 2021,TELKOMSEL,2455,#N/A,#N/A,"  ME-D1-UBTA ME-D1-UBTA_sdp:217:2021103335
",PPN367(RADIO);PPN536(RADIO);PPN547(FO),#N/A,0,#N/A,OPEN,OPEN,SPIKE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1579,52,2021-12-30,10-SUMBAGTENG,EID,PPN367,PPN367MM2-SIMPANG-LOMBOK,P4,Red Transport 2021,TELKOMSEL,2455,#N/A,#N/A,"  ME-D1-UBTA ME-D1-UBTA_sdp:217:2021103335
",PPN367(RADIO);PPN536(RADIO);PPN547(FO),#N/A,0,#N/A,OPEN,OPEN,SPIKE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1580,52,2021-12-30,10-SUMBAGTENG,EID,PPN376,PPN376MM1-SIALANG-RINDANG2,P1,Red Transport 2021,TELKOM,2455,#N/A,#N/A,GPON00-D1-PPN-3 1/4/3/17 ME-D1-PPNA lag-2,PPN376(RADIO);PPN598(FO),Link dalam kondisi normal. Dengan utilitas di interval 10-15%,Capacity Issue,Program FIMO 26 januari 2022,DONE,DONE,SPIKE,CLOSED,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1581,52,2021-12-30,10-SUMBAGTENG,EID,PPN376,PPN376MM2-SIALANG-RINDANG2,P1,Red Transport 2021,TELKOM,2455,#N/A,#N/A,GPON00-D1-PPN-3 1/4/3/17 ME-D1-PPNA lag-2,PPN376(RADIO);PPN598(FO),0,Capacity Issue,Program FIMO,DONE,DONE,SPIKE,CLOSED,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1582,52,2021-12-30,10-SUMBAGTENG,EID,PPN536,PPN536MM2-MAHATO-EX-RANTAU-KAMI,P3,No Program,TELKOM,2421,#N/A,#N/A,"  ME-D1-UBTA ME-D1-UBTA_sdp:9217:2021103122
",PPN536(RADIO);PPN547(FO),0,0,0,OPEN,OPEN,SPIKE,CLOSED,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1583,52,2021-12-30,10-SUMBAGTENG,EID,PPN544,PPN544MM1-SIKABAU-JAYA,P4,Red Transport 2021,TELKOMSEL,2410,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1584,52,2021-12-30,10-SUMBAGTENG,EID,PPN548,PPN548MM2-MUARA-DILAM,P1,Red Transport 2021,TELKOM,2419,#N/A,#N/A,GPON00-D1-UBT-3KTL 1/1/4:1   IP ONT 10.199.8.187,#N/A,0,0,0,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1585,52,2021-12-30,10-SUMBAGTENG,EID,PPN552,PPN552MM1-PASIR-PANDAK,P1,Red Transport 2021,TELKOM,2421,#N/A,#N/A,GPON01-D1-PPN-3  1/1/6:1 IP ONT 10.199.5.217,#N/A,0,0,0,OPEN,OPEN,SPIKE,CLOSED,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1586,52,2021-12-30,10-SUMBAGTENG,EID,PPN553,PPN553MM2-SUKAMAJU-TAMBUSAI,P2,No Program,TELKOM,2421,#N/A,#N/A,GPON00-D1-PPN-3 1/4/3/17 ME-D1-PPNA lag-2,PPN553(RADIO);PPN598(FO),0,0,0,OPEN,OPEN,CONSECUTIVE,OPEN,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
1587,52,2021-12-30,10-SUMBAGTENG,EID,PPN598,PPN598MM1-SIMPANG-SKPD,P2,No Program,TELKOM,2413,#N/A,#N/A,GPON00-D1-PPN-3 1/4/3/17 ME-D1-PPNA lag-2,PPN598(FO),0,0,0,OPEN,OPEN,SPIKE,CLOSED,NULL,2022-03-21 06:29:44,2022-03-21 06:29:44,NULL,2022,NULL,NULL
